Systematic_name	Common_name	GCF_000146045.2_R64_genomic_ID	SGD_ID
YKL165C	MCD4	ID=cds3263	SGD:S000001648
YKL164C	PIR1	ID=cds3264	SGD:S000001647
YKL163W	PIR3	ID=cds3265	SGD:S000001646
YKL162C	NA	ID=cds3266	SGD:S000001645
YKL161C	KDX1	ID=cds3267	SGD:S000001644
YKL160W	ELF1	ID=cds3268	SGD:S000001643
YKL159C	RCN1	ID=cds3269	SGD:S000001642
YKL157W	APE2	ID=cds3270	SGD:S000001640
YKL156W	RPS27A	ID=cds3271	SGD:S000001639
YKL155C	RSM22	ID=cds3272	SGD:S000001638
YKL154W	SRP102	ID=cds3273	SGD:S000001637
YKL152C	GPM1	ID=cds3274	SGD:S000001635
YKL151C	NNR2	ID=cds3275	SGD:S000001634
YKL150W	MCR1	ID=cds3276	SGD:S000001633
YKL149C	DBR1	ID=cds3277	SGD:S000001632
YKL148C	SDH1	ID=cds3278	SGD:S000001631
YKL146W	AVT3	ID=cds3279	SGD:S000001629
YKL145W	RPT1	ID=cds3280	SGD:S000001628
YKL144C	RPC25	ID=cds3281	SGD:S000001627
YKL143W	LTV1	ID=cds3282	SGD:S000001626
YKL142W	MRP8	ID=cds3283	SGD:S000001625
YKL141W	SDH3	ID=cds3284	SGD:S000001624
YKL140W	TGL1	ID=cds3285	SGD:S000001623
YKL139W	CTK1	ID=cds3286	SGD:S000001622
YKL138C-A	HSK3	ID=cds3287	SGD:S000028421
YKL138C	MRPL31	ID=cds3288	SGD:S000001621
YKL137W	CMC1	ID=cds3289	SGD:S000001620
YKL135C	APL2	ID=cds3290	SGD:S000001618
YKL134C	OCT1	ID=cds3291	SGD:S000001617
YKL133C	NA	ID=cds3292	SGD:S000001616
YKL132C	RMA1	ID=cds3293	SGD:S000001615
YKL130C	SHE2	ID=cds3294	SGD:S000001613
YKL129C	MYO3	ID=cds3295	SGD:S000001612
YKL128C	PMU1	ID=cds3296	SGD:S000001611
YKL127W	PGM1	ID=cds3297	SGD:S000001610
YKL126W	YPK1	ID=cds3298	SGD:S000001609
YKL125W	RRN3	ID=cds3299	SGD:S000001608
YKL124W	SSH4	ID=cds3300	SGD:S000001607
YKL122C	SRP21	ID=cds3301	SGD:S000001605
YKL121W	DGR2	ID=cds3302	SGD:S000001604
YKL120W	OAC1	ID=cds3303	SGD:S000001603
YKL119C	VPH2	ID=cds3304	SGD:S000001602
YKL117W	SBA1	ID=cds3305	SGD:S000001600
YKL116C	PRR1	ID=cds3306	SGD:S000001599
YKL114C	APN1	ID=cds3307	SGD:S000001597
YKL113C	RAD27	ID=cds3308	SGD:S000001596
YKL112W	ABF1	ID=cds3309	SGD:S000001595
YKL110C	KTI12	ID=cds3310	SGD:S000001593
YKL109W	HAP4	ID=cds3311	SGD:S000001592
YKL108W	SLD2	ID=cds3312	SGD:S000001591
YKL107W	NA	ID=cds3313	SGD:S000001590
YKL106C-A	NA	ID=cds3314	SGD:S000007616
YKL106W	AAT1	ID=cds3315	SGD:S000001589
YKL105C	SEG2	ID=cds3316	SGD:S000001588
YKL104C	GFA1	ID=cds3317	SGD:S000001587
YKL103C	APE1	ID=cds3318	SGD:S000001586
YKL102C	NA	NA	NA
YKL101W	HSL1	ID=cds3319	SGD:S000001584
YKL100C	YPF1	ID=cds3320	SGD:S000001583
YKL099C	UTP11	ID=cds3321	SGD:S000001582
YKL098W	MTC2	ID=cds3322	SGD:S000001581
YKL097C	NA	NA	NA
YKL096C-B	NA	ID=cds3323	SGD:S000028667
YKL096W-A	CWP2	ID=cds3324	SGD:S000001956
YKL096W	CWP1	ID=cds3325	SGD:S000001579
YKL095W	YJU2	ID=cds3326	SGD:S000001578
YKL094W	YJU3	ID=cds3327	SGD:S000001577
YKL093W	MBR1	ID=cds3328	SGD:S000001576
YKL092C	BUD2	ID=cds3329	SGD:S000001575
YKL091C	NA	ID=cds3330	SGD:S000001574
YKL090W	CUE2	ID=cds3331	SGD:S000001573
YKL089W	MIF2	ID=cds3332	SGD:S000001572
YKL088W	CAB3	ID=cds3333	SGD:S000001571
YKL087C	CYT2	ID=cds3334	SGD:S000001570
YKL086W	SRX1	ID=cds3335	SGD:S000001569
YKL085W	MDH1	ID=cds3336	SGD:S000001568
YKL084W	HOT13	ID=cds3337	SGD:S000001567
YKL082C	RRP14	ID=cds3338	SGD:S000001565
YKL081W	TEF4	ID=cds3339	SGD:S000001564
YKL080W	VMA5	ID=cds3340	SGD:S000001563
YKL079W	SMY1	ID=cds3341	SGD:S000001562
YKL078W	DHR2	ID=cds3342	SGD:S000001561
YKL077W	NA	ID=cds3343	SGD:S000001560
YKL075C	NA	ID=cds3344	SGD:S000001558
YKL074C	MUD2	ID=cds3345	SGD:S000001557
YKL073W	LHS1	ID=cds3346	SGD:S000001556
YKL072W	STB6	ID=cds3347	SGD:S000001555
YKL071W	NA	ID=cds3348	SGD:S000001554
YKL070W	NA	ID=cds3349	SGD:S000001553
YKL069W	NA	ID=cds3350	SGD:S000001552
YKL068W-A	NA	ID=cds3351	SGD:S000028524
YKL068W	NUP100	ID=cds3352	SGD:S000001551
YKL067W	YNK1	ID=cds3353	SGD:S000001550
YKL065W-A	NA	ID=cds3354	SGD:S000113563
YKL065C	YET1	ID=cds3355	SGD:S000001548
YKL064W	MNR2	ID=cds3356	SGD:S000001547
YKL063C	NA	ID=cds3357	SGD:S000001546
YKL062W	MSN4	ID=cds3358	SGD:S000001545
YKL061W	BLI1	ID=cds3359	SGD:S000001544
YKL060C	FBA1	ID=cds3360	SGD:S000001543
YKL059C	MPE1	ID=cds3361	SGD:S000001542
YKL058W	TOA2	ID=cds3362	SGD:S000001541
YKL057C	NUP120	ID=cds3363	SGD:S000001540
YKL056C	TMA19	ID=cds3364	SGD:S000001539
YKL055C	OAR1	ID=cds3365	SGD:S000001538
YKL054C	DEF1	ID=cds3366	SGD:S000001537
YKL053C-A	MDM35	ID=cds3367	SGD:S000007243
YKL052C	ASK1	ID=cds3368	SGD:S000001535
YKL051W	SFK1	ID=cds3369	SGD:S000001534
YKL050C	NA	ID=cds3370	SGD:S000001533
YKL049C	CSE4	ID=cds3371	SGD:S000001532
YKL048C	ELM1	ID=cds3372	SGD:S000001531
YKL047W	ANR2	ID=cds3373	SGD:S000001530
YKL046C	DCW1	ID=cds3374	SGD:S000001529
YKL045W	PRI2	ID=cds3375	SGD:S000001528
YKL044W	MMO1	ID=cds3376	SGD:S000001527
YKL043W	PHD1	ID=cds3377	SGD:S000001526
YKL042W	SPC42	ID=cds3378	SGD:S000001525
YKL041W	VPS24	ID=cds3379	SGD:S000001524
YKL040C	NFU1	ID=cds3380	SGD:S000001523
YKL039W	PTM1	ID=cds3381	SGD:S000001522
YKL038W	RGT1	ID=cds3382	SGD:S000001521
YKL037W	AIM26	ID=cds3383	SGD:S000001520
YKL035W	UGP1	ID=cds3384	SGD:S000001518
YKL034W	TUL1	ID=cds3385	SGD:S000001517
YKL033W-A	NA	ID=cds3386	SGD:S000007242
YKL033W	TTI1	ID=cds3387	SGD:S000001516
YKL032C	IXR1	ID=cds3388	SGD:S000001515
YKL029C	MAE1	ID=cds3389	SGD:S000001512
YKL028W	TFA1	ID=cds3390	SGD:S000001511
YKL027W	TCD2	ID=cds3391	SGD:S000001510
YKL026C	GPX1	ID=cds3392	SGD:S000001509
YKL025C	PAN3	ID=cds3393	SGD:S000001508
YKL024C	URA6	ID=cds3394	SGD:S000001507
YKL023C-A	NA	ID=cds3395	SGD:S000113559
YKL023W	NA	ID=cds3396	SGD:S000001506
YKL022C	CDC16	ID=cds3397	SGD:S000001505
YKL021C	MAK11	ID=cds3398	SGD:S000001504
YKL020C	SPT23	ID=cds3399	SGD:S000001503
YKL019W	RAM2	ID=cds3400	SGD:S000001502
YKL018C-A	NA	ID=cds3401	SGD:S000007615
YKL018W	SWD2	ID=cds3402	SGD:S000001501
YKL017C	HCS1	ID=cds3403	SGD:S000001500
YKL016C	ATP7	ID=cds3404	SGD:S000001499
YKL015W	PUT3	ID=cds3405	SGD:S000001498
YKL014C	URB1	ID=cds3406	SGD:S000001497
YKL013C	ARC19	ID=cds3407	SGD:S000001496
YKL012W	PRP40	ID=cds3408	SGD:S000001495
YKL011C	CCE1	ID=cds3409	SGD:S000001494
YKL010C	UFD4	ID=cds3410	SGD:S000001493
YKL009W	MRT4	ID=cds3411	SGD:S000001492
YKL008C	LAC1	ID=cds3412	SGD:S000001491
YKL007W	CAP1	ID=cds3413	SGD:S000001490
YKL006C-A	SFT1	ID=cds3414	SGD:S000002101
YKL006W	RPL14A	ID=cds3415	SGD:S000001489
YKL005C	BYE1	ID=cds3416	SGD:S000001488
YKL004W	AUR1	ID=cds3417	SGD:S000001487
YKL003C	MRP17	ID=cds3418	SGD:S000001486
YKL002W	DID4	ID=cds3419	SGD:S000001485
YKL001C	MET14	ID=cds3420	SGD:S000001484
YKR001C	VPS1	ID=cds3421	SGD:S000001709
YKR002W	PAP1	ID=cds3422	SGD:S000001710
YKR003W	OSH6	ID=cds3423	SGD:S000001711
YKR004C	ECM9	ID=cds3424	SGD:S000001712
YKR005C	NA	ID=cds3425	SGD:S000001713
YKR006C	MRPL13	ID=cds3426	SGD:S000001714
YKR007W	MEH1	ID=cds3427	SGD:S000001715
YKR008W	RSC4	ID=cds3428	SGD:S000001716
YKR009C	FOX2	ID=cds3429	SGD:S000001717
YKR010C	TOF2	ID=cds3430	SGD:S000001718
YKR011C	NA	ID=cds3431	SGD:S000001719
YKR013W	PRY2	ID=cds3432	SGD:S000001721
YKR014C	YPT52	ID=cds3433	SGD:S000001722
YKR015C	NA	ID=cds3434	SGD:S000001723
YKR016W	MIC60	ID=cds3435	SGD:S000001724
YKR017C	HEL1	ID=cds3436	SGD:S000001725
YKR018C	NA	ID=cds3437	SGD:S000001726
YKR019C	IRS4	ID=cds3438	SGD:S000001727
YKR020W	VPS51	ID=cds3439	SGD:S000001728
YKR021W	ALY1	ID=cds3440	SGD:S000001729
YKR022C	NTR2	ID=cds3441	SGD:S000001730
YKR023W	NA	ID=cds3442	SGD:S000001731
YKR024C	DBP7	ID=cds3443	SGD:S000001732
YKR025W	RPC37	ID=cds3444	SGD:S000001733
YKR026C	GCN3	ID=cds3445	SGD:S000001734
YKR027W	BCH2	ID=cds3446	SGD:S000001735
YKR028W	SAP190	ID=cds3447	SGD:S000001736
YKR029C	SET3	ID=cds3448	SGD:S000001737
YKR030W	GMH1	ID=cds3449	SGD:S000001738
YKR031C	SPO14	ID=cds3450	SGD:S000001739
YKR032W	NA	NA	NA
YKR034W	DAL80	ID=cds3451	SGD:S000001742
YKR035W-A	DID2	ID=cds3452	SGD:S000006435
YKR036C	CAF4	ID=cds3453	SGD:S000001744
YKR037C	SPC34	ID=cds3454	SGD:S000001745
YKR038C	KAE1	ID=cds3455	SGD:S000001746
YKR039W	GAP1	ID=cds3456	SGD:S000001747
YKR041W	NA	ID=cds3457	SGD:S000001749
YKR042W	UTH1	ID=cds3458	SGD:S000001750
YKR043C	SHB17	ID=cds3459	SGD:S000001751
YKR044W	UIP5	ID=cds3460	SGD:S000001752
YKR045C	NA	ID=cds3461	SGD:S000001753
YKR046C	PET10	ID=cds3462	SGD:S000001754
YKR048C	NAP1	ID=cds3463	SGD:S000001756
YKR049C	FMP46	ID=cds3464	SGD:S000001757
YKR050W	TRK2	ID=cds3465	SGD:S000001758
YKR051W	NA	ID=cds3466	SGD:S000001759
YKR052C	MRS4	ID=cds3467	SGD:S000001760
YKR053C	YSR3	ID=cds3468	SGD:S000001761
YKR054C	DYN1	ID=cds3469	SGD:S000001762
YKR055W	RHO4	ID=cds3470	SGD:S000001763
YKR056W	TRM2	ID=cds3471	SGD:S000001764
YKR057W	RPS21A	ID=cds3472	SGD:S000001765
YKR058W	GLG1	ID=cds3473	SGD:S000001766
YKR059W	TIF1	ID=cds3474	SGD:S000001767
YKR060W	UTP30	ID=cds3475	SGD:S000001768
YKR061W	KTR2	ID=cds3476	SGD:S000001769
YKR062W	TFA2	ID=cds3477	SGD:S000001770
YKR063C	LAS1	ID=cds3478	SGD:S000001771
YKR064W	OAF3	ID=cds3479	SGD:S000001772
YKR065C	PAM17	ID=cds3480	SGD:S000001773
YKR066C	CCP1	ID=cds3481	SGD:S000001774
YKR067W	GPT2	ID=cds3482	SGD:S000001775
YKR068C	BET3	ID=cds3483	SGD:S000001776
YKR069W	MET1	ID=cds3484	SGD:S000001777
YKR070W	NA	ID=cds3485	SGD:S000001778
YKR071C	DRE2	ID=cds3486	SGD:S000001779
YKR072C	SIS2	ID=cds3487	SGD:S000001780
YKR073C	NA	NA	NA
YKR074W	AIM29	ID=cds3488	SGD:S000001782
YKR075C	NA	ID=cds3489	SGD:S000001783
YKR076W	ECM4	ID=cds3490	SGD:S000001784
YKR077W	MSA2	ID=cds3491	SGD:S000001785
YKR078W	NA	ID=cds3492	SGD:S000001786
YKR079C	TRZ1	ID=cds3493	SGD:S000001787
YKR080W	MTD1	ID=cds3494	SGD:S000001788
YKR081C	RPF2	ID=cds3495	SGD:S000001789
YKR082W	NUP133	ID=cds3496	SGD:S000001790
YKR083C	DAD2	ID=cds3497	SGD:S000001791
YKR084C	HBS1	ID=cds3498	SGD:S000001792
YKR085C	MRPL20	ID=cds3499	SGD:S000001793
YKR086W	PRP16	ID=cds3500	SGD:S000001794
YKR087C	OMA1	ID=cds3501	SGD:S000001795
YKR088C	TVP38	ID=cds3502	SGD:S000001796
YKR089C	TGL4	ID=cds3503	SGD:S000001797
YKR090W	PXL1	ID=cds3504	SGD:S000001798
YKR091W	SRL3	ID=cds3505	SGD:S000001799
YKR092C	SRP40	ID=cds3506	SGD:S000001800
YKR093W	PTR2	ID=cds3507	SGD:S000001801
YKR094C	RPL40B	ID=cds3508	SGD:S000001802
YKR095W	MLP1	ID=cds3509	SGD:S000001803
YKR095W-A	PCC1	ID=cds3510	SGD:S000028512
YKR096W	ESL2	ID=cds3511	SGD:S000001804
YKR097W	PCK1	ID=cds3512	SGD:S000001805
YKR098C	UBP11	ID=cds3513	SGD:S000001806
YKR099W	BAS1	ID=cds3514	SGD:S000001807
YKR100C	SKG1	ID=cds3515	SGD:S000001808
YKR101W	SIR1	ID=cds3516	SGD:S000001809
YKR102W	FLO10	ID=cds3517	SGD:S000001810
YKR103W	NFT1	ID=cds3518	SGD:S000001811
YKR104W	NA	ID=cds3519	SGD:S000001812
YKR105C	VBA5	ID=cds3520	SGD:S000001813
YKR106W	GEX2	ID=cds3521	SGD:S000001814
YLL067C	NA	ID=cds3522	SGD:S000003990
YLL066W-B	NA	ID=cds3523	SGD:S000028672
YLL066C	NA	ID=cds3524	SGD:S000003989
YLL064C	PAU18	ID=cds3525	SGD:S000003987
YLL063C	AYT1	ID=cds3526	SGD:S000003986
YLL062C	MHT1	ID=cds3527	SGD:S000003985
YLL061W	MMP1	ID=cds3528	SGD:S000003984
YLL060C	GTT2	ID=cds3529	SGD:S000003983
YLL058W	NA	ID=cds3530	SGD:S000003981
YLL057C	JLP1	ID=cds3531	SGD:S000003980
YLL056C	NA	ID=cds3532	SGD:S000003979
YLL055W	YCT1	ID=cds3533	SGD:S000003978
YLL054C	NA	ID=cds3534	SGD:S000003977
YLL053C	NA	ID=cds3535	SGD:S000003976
YLL052C	AQY2	ID=cds3536	SGD:S000003975
YLL051C	FRE6	ID=cds3537	SGD:S000003974
YLL050C	COF1	ID=cds3538	SGD:S000003973
YLL049W	LDB18	ID=cds3539	SGD:S000003972
YLL048C	YBT1	ID=cds3540	SGD:S000003971
YLL046C	RNP1	ID=cds3541	SGD:S000003969
YLL045C	RPL8B	ID=cds3542	SGD:S000003968
YLL043W	FPS1	ID=cds3543	SGD:S000003966
YLL042C	ATG10	ID=cds3544	SGD:S000003965
YLL041C	SDH2	ID=cds3545	SGD:S000003964
YLL040C	VPS13	ID=cds3546	SGD:S000003963
YLL039C	UBI4	ID=cds3547	SGD:S000003962
YLL038C	ENT4	ID=cds3548	SGD:S000003961
YLL036C	PRP19	ID=cds3549	SGD:S000003959
YLL035W	GRC3	ID=cds3550	SGD:S000003958
YLL034C	RIX7	ID=cds3551	SGD:S000003957
YLL033W	IRC19	ID=cds3552	SGD:S000003956
YLL032C	NA	ID=cds3553	SGD:S000003955
YLL031C	GPI13	ID=cds3554	SGD:S000003954
YLL030C	RRT7	NA	NA
YLL029W	FRA1	ID=cds3555	SGD:S000003952
YLL028W	TPO1	ID=cds3556	SGD:S000003951
YLL027W	ISA1	ID=cds3557	SGD:S000003950
YLL026W	HSP104	ID=cds3558	SGD:S000003949
YLL025W	PAU17	ID=cds3559	SGD:S000003948
YLL024C	SSA2	ID=cds3560	SGD:S000003947
YLL023C	POM33	ID=cds3561	SGD:S000003946
YLL022C	HIF1	ID=cds3562	SGD:S000003945
YLL021W	SPA2	ID=cds3563	SGD:S000003944
YLL019C	KNS1	ID=cds3564	SGD:S000003942
YLL018C-A	COX19	ID=cds3565	SGD:S000007245
YLL018C	DPS1	ID=cds3566	SGD:S000003941
YLL015W	BPT1	ID=cds3567	SGD:S000003938
YLL014W	EMC6	ID=cds3568	SGD:S000003937
YLL013C	PUF3	ID=cds3569	SGD:S000003936
YLL012W	YEH1	ID=cds3570	SGD:S000003935
YLL011W	SOF1	ID=cds3571	SGD:S000003934
YLL010C	PSR1	ID=cds3572	SGD:S000003933
YLL009C	COX17	ID=cds3573	SGD:S000003932
YLL008W	DRS1	ID=cds3574	SGD:S000003931
YLL007C	LMO1	ID=cds3575	SGD:S000003930
YLL006W-A	NA	ID=cds3576	SGD:S000028560
YLL006W	MMM1	ID=cds3577	SGD:S000003929
YLL005C	SPO75	ID=cds3578	SGD:S000003928
YLL004W	ORC3	ID=cds3579	SGD:S000003927
YLL003W	SFI1	ID=cds3580	SGD:S000003926
YLL002W	RTT109	ID=cds3581	SGD:S000003925
YLL001W	DNM1	ID=cds3582	SGD:S000003924
YLR001C	NA	ID=cds3583	SGD:S000003991
YLR002C	NOC3	ID=cds3584	SGD:S000003992
YLR003C	CMS1	ID=cds3585	SGD:S000003993
YLR004C	THI73	ID=cds3586	SGD:S000003994
YLR005W	SSL1	ID=cds3587	SGD:S000003995
YLR006C	SSK1	ID=cds3588	SGD:S000003996
YLR007W	NSE1	ID=cds3589	SGD:S000003997
YLR008C	PAM18	ID=cds3590	SGD:S000003998
YLR009W	RLP24	ID=cds3591	SGD:S000003999
YLR010C	TEN1	ID=cds3592	SGD:S000004000
YLR011W	LOT6	ID=cds3593	SGD:S000004001
YLR012C	NA	ID=cds3594	SGD:S000004002
YLR013W	GAT3	ID=cds3595	SGD:S000004003
YLR014C	PPR1	ID=cds3596	SGD:S000004004
YLR015W	BRE2	ID=cds3597	SGD:S000004005
YLR016C	PML1	ID=cds3598	SGD:S000004006
YLR017W	MEU1	ID=cds3599	SGD:S000004007
YLR018C	POM34	ID=cds3600	SGD:S000004008
YLR019W	PSR2	ID=cds3601	SGD:S000004009
YLR020C	YEH2	ID=cds3602	SGD:S000004010
YLR021W	IRC25	ID=cds3603	SGD:S000004011
YLR022C	SDO1	ID=cds3604	SGD:S000004012
YLR023C	IZH3	ID=cds3605	SGD:S000004013
YLR024C	UBR2	ID=cds3606	SGD:S000004014
YLR025W	SNF7	ID=cds3607	SGD:S000004015
YLR026C	SED5	ID=cds3608	SGD:S000004016
YLR027C	AAT2	ID=cds3609	SGD:S000004017
YLR028C	ADE16	ID=cds3610	SGD:S000004018
YLR029C	RPL15A	ID=cds3611	SGD:S000004019
YLR030W	NA	ID=cds3612	SGD:S000004020
YLR031W	NA	ID=cds3613	SGD:S000004021
YLR032W	RAD5	ID=cds3614	SGD:S000004022
YLR033W	RSC58	ID=cds3615	SGD:S000004023
YLR034C	SMF3	ID=cds3616	SGD:S000004024
YLR035C	MLH2	ID=cds3617	SGD:S000004025
YLR036C	NA	ID=cds3619	SGD:S000004026
YLR037C	PAU23	ID=cds3620	SGD:S000004027
YLR038C	COX12	ID=cds3621	SGD:S000004028
YLR039C	RIC1	ID=cds3622	SGD:S000004029
YLR040C	AFB1	ID=cds3623	SGD:S000004030
YLR042C	NA	ID=cds3624	SGD:S000004032
YLR043C	TRX1	ID=cds3625	SGD:S000004033
YLR044C	PDC1	ID=cds3626	SGD:S000004034
YLR045C	STU2	ID=cds3627	SGD:S000004035
YLR046C	NA	ID=cds3628	SGD:S000004036
YLR047C	FRE8	ID=cds3629	SGD:S000004037
YLR048W	RPS0B	ID=cds3630	SGD:S000004038
YLR049C	NA	ID=cds3631	SGD:S000004039
YLR050C	NA	ID=cds3632	SGD:S000004040
YLR051C	FCF2	ID=cds3633	SGD:S000004041
YLR052W	IES3	ID=cds3634	SGD:S000004042
YLR053C	NA	ID=cds3635	SGD:S000004043
YLR054C	OSW2	ID=cds3636	SGD:S000004044
YLR055C	SPT8	ID=cds3637	SGD:S000004045
YLR056W	ERG3	ID=cds3638	SGD:S000004046
YLR057W	MNL2	ID=cds3639	SGD:S000004047
YLR058C	SHM2	ID=cds3640	SGD:S000004048
YLR059C	REX2	ID=cds3641	SGD:S000004049
YLR060W	FRS1	ID=cds3642	SGD:S000004050
YLR061W	RPL22A	ID=cds3643	SGD:S000004051
YLR063W	BMT6	ID=cds3644	SGD:S000004053
YLR064W	PER33	ID=cds3645	SGD:S000004054
YLR065C	ENV10	ID=cds3646	SGD:S000004055
YLR066W	SPC3	ID=cds3647	SGD:S000004056
YLR067C	PET309	ID=cds3648	SGD:S000004057
YLR068W	FYV7	ID=cds3649	SGD:S000004058
YLR069C	MEF1	ID=cds3650	SGD:S000004059
YLR070C	XYL2	ID=cds3651	SGD:S000004060
YLR071C	RGR1	ID=cds3652	SGD:S000004061
YLR072W	LAM6	ID=cds3653	SGD:S000004062
YLR073C	RFU1	ID=cds3654	SGD:S000004063
YLR074C	BUD20	ID=cds3655	SGD:S000004064
YLR075W	RPL10	ID=cds3656	SGD:S000004065
YLR077W	FMP25	ID=cds3657	SGD:S000004067
YLR078C	BOS1	ID=cds3658	SGD:S000004068
YLR079W	SIC1	ID=cds3659	SGD:S000004069
YLR080W	EMP46	ID=cds3660	SGD:S000004070
YLR081W	GAL2	ID=cds3661	SGD:S000004071
YLR082C	SRL2	ID=cds3662	SGD:S000004072
YLR083C	EMP70	ID=cds3663	SGD:S000004073
YLR084C	RAX2	ID=cds3664	SGD:S000004074
YLR085C	ARP6	ID=cds3665	SGD:S000004075
YLR086W	SMC4	ID=cds3666	SGD:S000004076
YLR087C	CSF1	ID=cds3667	SGD:S000004077
YLR088W	GAA1	ID=cds3668	SGD:S000004078
YLR089C	ALT1	ID=cds3669	SGD:S000004079
YLR090W	XDJ1	ID=cds3670	SGD:S000004080
YLR091W	GEP5	ID=cds3671	SGD:S000004081
YLR092W	SUL2	ID=cds3672	SGD:S000004082
YLR093C	NYV1	ID=cds3673	SGD:S000004083
YLR094C	GIS3	ID=cds3674	SGD:S000004084
YLR095C	IOC2	ID=cds3675	SGD:S000004085
YLR096W	KIN2	ID=cds3676	SGD:S000004086
YLR097C	HRT3	ID=cds3677	SGD:S000004087
YLR098C	CHA4	ID=cds3678	SGD:S000004088
YLR099C	ICT1	ID=cds3679	SGD:S000004089
YLR099W-A	MIM2	ID=cds3680	SGD:S000007618
YLR100W	ERG27	ID=cds3681	SGD:S000004090
YLR102C	APC9	ID=cds3682	SGD:S000004092
YLR103C	CDC45	ID=cds3683	SGD:S000004093
YLR104W	LCL2	ID=cds3684	SGD:S000004094
YLR105C	SEN2	ID=cds3685	SGD:S000004095
YLR106C	MDN1	ID=cds3686	SGD:S000004096
YLR107W	REX3	ID=cds3687	SGD:S000004097
YLR108C	NA	ID=cds3688	SGD:S000004098
YLR109W	AHP1	ID=cds3689	SGD:S000004099
YLR110C	CCW12	ID=cds3690	SGD:S000004100
YLR113W	HOG1	ID=cds3691	SGD:S000004103
YLR114C	AVL9	ID=cds3692	SGD:S000004104
YLR115W	CFT2	ID=cds3693	SGD:S000004105
YLR116W	MSL5	ID=cds3694	SGD:S000004106
YLR117C	CLF1	ID=cds3695	SGD:S000004107
YLR118C	NA	ID=cds3696	SGD:S000004108
YLR119W	SRN2	ID=cds3697	SGD:S000004109
YLR120C	YPS1	ID=cds3698	SGD:S000004110
YLR121C	YPS3	ID=cds3699	SGD:S000004111
YLR122C	NA	NA	NA
YLR125W	NA	ID=cds3700	SGD:S000004115
YLR126C	NA	ID=cds3701	SGD:S000004116
YLR127C	APC2	ID=cds3702	SGD:S000004117
YLR128W	DCN1	ID=cds3703	SGD:S000004118
YLR129W	DIP2	ID=cds3704	SGD:S000004119
YLR130C	ZRT2	ID=cds3705	SGD:S000004120
YLR131C	ACE2	ID=cds3706	SGD:S000004121
YLR132C	USB1	ID=cds3707	SGD:S000004122
YLR133W	CKI1	ID=cds3708	SGD:S000004123
YLR134W	PDC5	ID=cds3709	SGD:S000004124
YLR135W	SLX4	ID=cds3710	SGD:S000004125
YLR136C	TIS11	ID=cds3711	SGD:S000004126
YLR137W	RKM5	ID=cds3712	SGD:S000004127
YLR138W	NHA1	ID=cds3713	SGD:S000004128
YLR139C	SLS1	ID=cds3714	SGD:S000004129
YLR141W	RRN5	ID=cds3715	SGD:S000004131
YLR142W	PUT1	ID=cds3716	SGD:S000004132
YLR143W	DPH6	ID=cds3717	SGD:S000004133
YLR144C	ACF2	ID=cds3718	SGD:S000004134
YLR145W	RMP1	ID=cds3719	SGD:S000004135
YLR146C	SPE4	ID=cds3720	SGD:S000004136
YLR146W-A	NA	ID=cds3721	SGD:S000113566
YLR147C	SMD3	ID=cds3722	SGD:S000004137
YLR148W	PEP3	ID=cds3723	SGD:S000004138
YLR149C	NA	ID=cds3724	SGD:S000004139
YLR150W	STM1	ID=cds3725	SGD:S000004140
YLR151C	PCD1	ID=cds3726	SGD:S000004141
YLR152C	NA	ID=cds3727	SGD:S000004142
YLR153C	ACS2	ID=cds3728	SGD:S000004143
YLR154C	RNH203	ID=cds3729	SGD:S000004144
YLR154W-C	TAR1	ID=cds3730	SGD:S000028422
YLR154C-G	NA	ID=cds3731	SGD:S000028561
YLR154C-H	NA	ID=cds3732	SGD:S000028562
YLR155C	ASP3-1	ID=cds3733	SGD:S000004145
YLR156W	NA	ID=cds3734	SGD:S000004146
YLR156C-A	NA	ID=cds3735	SGD:S000028564
YLR157C	ASP3-2	ID=cds3736	SGD:S000004147
YLR157W-D	NA	ID=cds3737	SGD:S000028677
YLR157W-E	NA	ID=cds3740	SGD:S000028678
YLR157C-C	NA	ID=cds3741	SGD:S000028565
YLR158C	ASP3-3	ID=cds3742	SGD:S000004148
YLR159W	NA	ID=cds3743	SGD:S000004149
YLR159C-A	NA	ID=cds3744	SGD:S000028566
YLR160C	ASP3-4	ID=cds3745	SGD:S000004150
YLR161W	NA	ID=cds3746	SGD:S000004151
YLR162W	NA	ID=cds3747	SGD:S000004152
YLR162W-A	RRT15	ID=cds3748	SGD:S000028567
YLR163C	MAS1	ID=cds3749	SGD:S000004153
YLR164W	SHH4	ID=cds3750	SGD:S000004154
YLR165C	PUS5	ID=cds3751	SGD:S000004155
YLR166C	SEC10	ID=cds3752	SGD:S000004156
YLR167W	RPS31	ID=cds3753	SGD:S000004157
YLR168C	UPS2	ID=cds3754	SGD:S000004158
YLR170C	APS1	ID=cds3755	SGD:S000004160
YLR172C	DPH5	ID=cds3756	SGD:S000004162
YLR173W	NA	ID=cds3757	SGD:S000004163
YLR174W	IDP2	ID=cds3758	SGD:S000004164
YLR175W	CBF5	ID=cds3759	SGD:S000004165
YLR176C	RFX1	ID=cds3760	SGD:S000004166
YLR177W	NA	ID=cds3761	SGD:S000004167
YLR178C	TFS1	ID=cds3762	SGD:S000004168
YLR179C	NA	ID=cds3763	SGD:S000004169
